"wikidata"	"wikidatalink"	"source_page"	"instance_of"	"part_of"	"subclass_of"	"eu"	"eu_wikipedia"	"es"	"es_wikipedia"	"en"	"en_wikipedia"	"fr"	"fr_wikipedia"	"it"	"it_wikipedia"	"de"	"de_wikipedia"	"pt"	"pt_wikipedia"	"ca"	"ca_wikipedia"	"cs"	"cs_wikipedia"
"Q465"	"https://wikidata.org/wiki/Q465"	"DBpedia"	"https://wikidata.org/wiki/Q593744
https://wikidata.org/wiki/Q7094076
https://wikidata.org/wiki/Q63144794
https://wikidata.org/wiki/Q33002955"	"https://wikidata.org/wiki/Q54837"	""	"DBpedia"	"https://eu.wikipedia.org/wiki/DBpedia"	"DBpedia"	"https://es.wikipedia.org/wiki/DBpedia"	"DBpedia"	"https://en.wikipedia.org/wiki/DBpedia"	"DBpedia"	"https://fr.wikipedia.org/wiki/DBpedia"	"DBpedia"	"https://it.wikipedia.org/wiki/DBpedia"	"DBpedia"	"https://de.wikipedia.org/wiki/DBpedia"	"DBpedia"	"https://pt.wikipedia.org/wiki/DBpedia"	"DBpedia"	"https://ca.wikipedia.org/wiki/DBpedia"	"DBpedia"	"https://cs.wikipedia.org/wiki/DBpedia"	
"Q1453477"	"https://wikidata.org/wiki/Q1453477"	"Freebase_(database)"	"https://wikidata.org/wiki/Q7094076
https://wikidata.org/wiki/Q638153
https://wikidata.org/wiki/Q33002955
https://wikidata.org/wiki/Q5227240"	""	""	"Freebase"		"Freebase"	"https://es.wikipedia.org/wiki/Freebase"	"Freebase"	"https://en.wikipedia.org/wiki/Freebase_(database)"	"Freebase"	"https://fr.wikipedia.org/wiki/Freebase_(web)"	"Freebase"	"https://it.wikipedia.org/wiki/Freebase"	"Freebase"		"Freebase"	"https://pt.wikipedia.org/wiki/Freebase"	"Freebase"		"Freebase"		
"Q3133368"	"https://wikidata.org/wiki/Q3133368"	"Repository_(version_control)"	""	""	"https://wikidata.org/wiki/Q8513"			"repositorio"		"repository"	"https://en.wikipedia.org/wiki/Repository_(version_control)"	"dépôt"				"Repositorium"				"repositori"		"repozitář"	"https://cs.wikipedia.org/wiki/Repozitář_(verzování)"	
"Q507673"	"https://wikidata.org/wiki/Q507673"	"RDFa"	"https://wikidata.org/wiki/Q317623
https://wikidata.org/wiki/Q57780448
https://wikidata.org/wiki/Q2661442"	""	""			"RDFa"	"https://es.wikipedia.org/wiki/RDFa"	"RDFa"	"https://en.wikipedia.org/wiki/RDFa"	"RDFa"	"https://fr.wikipedia.org/wiki/RDFa"			"RDFa"	"https://de.wikipedia.org/wiki/RDFa"	"RDFa"	"https://pt.wikipedia.org/wiki/RDFa"			"RDFa"	"https://cs.wikipedia.org/wiki/RDFa"	
"Q3312185"	"https://wikidata.org/wiki/Q3312185"	"Microdata_(HTML)"	"https://wikidata.org/wiki/Q57780448
https://wikidata.org/wiki/Q681263
https://wikidata.org/wiki/Q2661442
https://wikidata.org/wiki/Q24451526"	""	"https://wikidata.org/wiki/Q5636097"			"Microdatos (HTML)"	"https://es.wikipedia.org/wiki/Microdatos_(HTML)"	"Microdata"	"https://en.wikipedia.org/wiki/Microdata_(HTML)"	"Microdonnée"	"https://fr.wikipedia.org/wiki/Microdonnée"					"Microdados (HTML)"	"https://pt.wikipedia.org/wiki/Microdados_(HTML)"	"microdades"		"Mikrodata (HTML5)"	"https://cs.wikipedia.org/wiki/HTML5_mikrodata"	
"Q6108942"	"https://wikidata.org/wiki/Q6108942"	"JSON-LD"	"https://wikidata.org/wiki/Q681263
https://wikidata.org/wiki/Q2661442
https://wikidata.org/wiki/Q57780448
https://wikidata.org/wiki/Q24451526
https://wikidata.org/wiki/Q235557"	""	"https://wikidata.org/wiki/Q2063"			"JSON-LD"	"https://es.wikipedia.org/wiki/JSON-LD"	"JSON-LD"	"https://en.wikipedia.org/wiki/JSON-LD"	"JSON-LD"	"https://fr.wikipedia.org/wiki/JSON-LD"	"JSON-LD"	"https://it.wikipedia.org/wiki/JSON-LD"	"JSON-LD"	"https://de.wikipedia.org/wiki/JSON-LD"			"JSON-LD"	"https://ca.wikipedia.org/wiki/JSON-LD"	"JSON-LD"		
"Q11191"	"https://wikidata.org/wiki/Q11191"	"The_World_Factbook"	"https://wikidata.org/wiki/Q7725310
https://wikidata.org/wiki/Q567357
https://wikidata.org/wiki/Q5633421"	""	""	"The World Factbook"	"https://eu.wikipedia.org/wiki/The_World_Factbook"	"The World Factbook"	"https://es.wikipedia.org/wiki/The_World_Factbook"	"The World Factbook"	"https://en.wikipedia.org/wiki/The_World_Factbook"	"The World Factbook"	"https://fr.wikipedia.org/wiki/The_World_Factbook"	"CIA World Factbook"	"https://it.wikipedia.org/wiki/CIA_World_Factbook"	"The World Factbook"	"https://de.wikipedia.org/wiki/The_World_Factbook"	"The World Factbook"	"https://pt.wikipedia.org/wiki/The_World_Factbook"	"The World Factbook"	"https://ca.wikipedia.org/wiki/The_World_Factbook"	"The World Factbook"	"https://cs.wikipedia.org/wiki/The_World_Factbook"	
"Q2013"	"https://wikidata.org/wiki/Q2013"	"Wikidata"	"https://wikidata.org/wiki/Q33120876
https://wikidata.org/wiki/Q638153
https://wikidata.org/wiki/Q36509592
https://wikidata.org/wiki/Q15633582
https://wikidata.org/wiki/Q109613893
https://wikidata.org/wiki/Q593744
https://wikidata.org/wiki/Q7094076
https://wikidata.org/wiki/Q33002955"	"https://wikidata.org/wiki/Q54837
https://wikidata.org/wiki/Q43984865"	""	"Wikidata"	"https://eu.wikipedia.org/wiki/Wikidata"	"Wikidata"	"https://es.wikipedia.org/wiki/Wikidata"	"Wikidata"	"https://en.wikipedia.org/wiki/Wikidata"	"Wikidata"	"https://fr.wikipedia.org/wiki/Wikidata"	"Wikidata"	"https://it.wikipedia.org/wiki/Wikidata"	"Wikidata"	"https://de.wikipedia.org/wiki/Wikidata"	"Wikidata"	"https://pt.wikipedia.org/wiki/Wikidata"	"Wikidata"	"https://ca.wikipedia.org/wiki/Wikidata"	"Wikidata"	"https://cs.wikipedia.org/wiki/Wikidata"	
"Q52"	"https://wikidata.org/wiki/Q52"	"Wikipedia"	"https://wikidata.org/wiki/Q15633582
https://wikidata.org/wiki/Q14827288
https://wikidata.org/wiki/Q615699
https://wikidata.org/wiki/Q1293664
https://wikidata.org/wiki/Q107307154
https://wikidata.org/wiki/Q114955954"	""	""	"Wikipedia"	"https://eu.wikipedia.org/wiki/Wikipedia"	"Wikipedia"	"https://es.wikipedia.org/wiki/Wikipedia"	"Wikipedia"	"https://en.wikipedia.org/wiki/Wikipedia"	"Wikipédia"	"https://fr.wikipedia.org/wiki/Wikipédia"	"Wikipedia"	"https://it.wikipedia.org/wiki/Wikipedia"	"Wikipedia"	"https://de.wikipedia.org/wiki/Wikipedia"	"Wikipédia"	"https://pt.wikipedia.org/wiki/Wikipédia"	"Viquipèdia"	"https://ca.wikipedia.org/wiki/Viquipèdia"	"Wikipedie"	"https://cs.wikipedia.org/wiki/Wikipedie"	
"Q3475322"	"https://wikidata.org/wiki/Q3475322"	"Schema.org"	"https://wikidata.org/wiki/Q317623
https://wikidata.org/wiki/Q324254
https://wikidata.org/wiki/Q43229
https://wikidata.org/wiki/Q1751819"	""	""			"Schema.org"	"https://es.wikipedia.org/wiki/Schema.org"	"Schema.org"	"https://en.wikipedia.org/wiki/Schema.org"	"Schema.org"	"https://fr.wikipedia.org/wiki/Schema.org"	"Schema.org"	"https://it.wikipedia.org/wiki/Schema.org"	"Schema.org"	"https://de.wikipedia.org/wiki/Schema.org"	"Schema.org"	"https://pt.wikipedia.org/wiki/Schema.org"	"Schema.org"	"https://ca.wikipedia.org/wiki/Schema.org"	"Schema.org"		
"Q63327"	"https://wikidata.org/wiki/Q63327"	"Airbnb"	"https://wikidata.org/wiki/Q4830453
https://wikidata.org/wiki/Q35127
https://wikidata.org/wiki/Q6881511
https://wikidata.org/wiki/Q891723"	""	""			"Airbnb"	"https://es.wikipedia.org/wiki/Airbnb"	"Airbnb"	"https://en.wikipedia.org/wiki/Airbnb"	"Airbnb"	"https://fr.wikipedia.org/wiki/Airbnb"	"Airbnb"	"https://it.wikipedia.org/wiki/Airbnb"	"Airbnb"	"https://de.wikipedia.org/wiki/Airbnb"	"Airbnb"	"https://pt.wikipedia.org/wiki/Airbnb"	"Airbnb"	"https://ca.wikipedia.org/wiki/Airbnb"	"Airbnb"	"https://cs.wikipedia.org/wiki/Airbnb"	
"Q2283"	"https://wikidata.org/wiki/Q2283"	"Microsoft"	"https://wikidata.org/wiki/Q1058914
https://wikidata.org/wiki/Q4830453
https://wikidata.org/wiki/Q18388277
https://wikidata.org/wiki/Q891723"	"https://wikidata.org/wiki/Q507306
https://wikidata.org/wiki/Q180816
https://wikidata.org/wiki/Q30748112
https://wikidata.org/wiki/Q242345"	""	"Microsoft"	"https://eu.wikipedia.org/wiki/Microsoft"	"Microsoft"	"https://es.wikipedia.org/wiki/Microsoft"	"Microsoft"	"https://en.wikipedia.org/wiki/Microsoft"	"Microsoft"	"https://fr.wikipedia.org/wiki/Microsoft"	"Microsoft"	"https://it.wikipedia.org/wiki/Microsoft"	"Microsoft"	"https://de.wikipedia.org/wiki/Microsoft"	"Microsoft"	"https://pt.wikipedia.org/wiki/Microsoft"	"Microsoft"	"https://ca.wikipedia.org/wiki/Microsoft"	"Microsoft"	"https://cs.wikipedia.org/wiki/Microsoft"	
"Q780442"	"https://wikidata.org/wiki/Q780442"	"Uber"	"https://wikidata.org/wiki/Q4830453
https://wikidata.org/wiki/Q16985745
https://wikidata.org/wiki/Q6881511
https://wikidata.org/wiki/Q59859818
https://wikidata.org/wiki/Q7397
https://wikidata.org/wiki/Q891723
https://wikidata.org/wiki/Q110029326"	""	""	"Uber"	"https://eu.wikipedia.org/wiki/Uber"	"Uber"	"https://es.wikipedia.org/wiki/Uber"	"Uber Technology"	"https://en.wikipedia.org/wiki/Uber"	"Uber"	"https://fr.wikipedia.org/wiki/Uber"	"Uber"	"https://it.wikipedia.org/wiki/Uber"	"Uber"	"https://de.wikipedia.org/wiki/Uber_(Unternehmen)"	"Uber"	"https://pt.wikipedia.org/wiki/Uber"	"Uber"	"https://ca.wikipedia.org/wiki/Uber"	"Uber"	"https://cs.wikipedia.org/wiki/Uber"	
"Q58024"	"https://wikidata.org/wiki/Q58024"	"EBay"	"https://wikidata.org/wiki/Q4830453
https://wikidata.org/wiki/Q41795373
https://wikidata.org/wiki/Q6881511
https://wikidata.org/wiki/Q891723"	"https://wikidata.org/wiki/Q242345"	""	"EBay"	"https://eu.wikipedia.org/wiki/EBay"	"eBay"	"https://es.wikipedia.org/wiki/EBay"	"eBay"	"https://en.wikipedia.org/wiki/EBay"	"eBay"	"https://fr.wikipedia.org/wiki/EBay"	"eBay"	"https://it.wikipedia.org/wiki/EBay"	"eBay"	"https://de.wikipedia.org/wiki/EBay"	"eBay"	"https://pt.wikipedia.org/wiki/EBay"	"eBay"	"https://ca.wikipedia.org/wiki/EBay"	"eBay"	"https://cs.wikipedia.org/wiki/EBay"	
"Q131566"	"https://wikidata.org/wiki/Q131566"	"Institute_of_Electrical_and_Electronics_Engineers"	"https://wikidata.org/wiki/Q1328899
https://wikidata.org/wiki/Q2085381
https://wikidata.org/wiki/Q1391517
https://wikidata.org/wiki/Q45400320
https://wikidata.org/wiki/Q955824
https://wikidata.org/wiki/Q106760956
https://wikidata.org/wiki/Q829080
https://wikidata.org/wiki/Q163740
https://wikidata.org/wiki/Q708676"	""	""	"Ingeniari Elektriko eta Elektroniken Institutua"	"https://eu.wikipedia.org/wiki/Ingeniari_Elektriko_eta_Elektroniken_Institutua"	"IEEE"	"https://es.wikipedia.org/wiki/Institute_of_Electrical_and_Electronics_Engineers"	"Institute of Electrical and Electronics Engineers"	"https://en.wikipedia.org/wiki/Institute_of_Electrical_and_Electronics_Engineers"	"Institute of Electrical and Electronics Engineers"	"https://fr.wikipedia.org/wiki/Institute_of_Electrical_and_Electronics_Engineers"	"Institute of Electrical and Electronics Engineers"	"https://it.wikipedia.org/wiki/Institute_of_Electrical_and_Electronics_Engineers"	"Institute of Electrical and Electronics Engineers"	"https://de.wikipedia.org/wiki/Institute_of_Electrical_and_Electronics_Engineers"	"Instituto de Engenheiros Eletricistas e Eletrônicos"	"https://pt.wikipedia.org/wiki/Instituto_de_Engenheiros_Eletricistas_e_Eletrônicos"	"Institut d'Enginyers Elèctrics i Electrònics"	"https://ca.wikipedia.org/wiki/Institute_of_Electrical_and_Electronics_Engineers"	"IEEE"	"https://cs.wikipedia.org/wiki/IEEE"	
"Q8045810"	"https://wikidata.org/wiki/Q8045810"	"YAGO_(database)"	"https://wikidata.org/wiki/Q593744"	""	""	"YAGO"		"YAGO"		"YAGO"	"https://en.wikipedia.org/wiki/YAGO_(database)"	"YAGO"	"https://fr.wikipedia.org/wiki/YAGO"	"YAGO"		"YAGO"		"YAGO"		"YAGO"	"https://ca.wikipedia.org/wiki/YAGO"	"YAGO"		
"Q324254"	"https://wikidata.org/wiki/Q324254"	"Ontology_(information_science)"	""	"https://wikidata.org/wiki/Q109642276"	"https://wikidata.org/wiki/Q593744
https://wikidata.org/wiki/Q1172480
https://wikidata.org/wiki/Q1397073"	"Ontologia"	"https://eu.wikipedia.org/wiki/Ontologia_(informatika)"	"ontología"	"https://es.wikipedia.org/wiki/Ontología_(informática)"	"ontology"	"https://en.wikipedia.org/wiki/Ontology_(information_science)"	"ontologie"	"https://fr.wikipedia.org/wiki/Ontologie_(informatique)"	"ontologia"	"https://it.wikipedia.org/wiki/Ontologia_(informatica)"	"Ontologie"	"https://de.wikipedia.org/wiki/Ontologie_(Informatik)"	"ontologia"	"https://pt.wikipedia.org/wiki/Ontologia_(ciência_da_computação)"	"ontologia"	"https://ca.wikipedia.org/wiki/Ontologia_(tecnologia_de_la_informació)"	"ontologie"	"https://cs.wikipedia.org/wiki/Ontologie_(informatika)"	
"Q408386"	"https://wikidata.org/wiki/Q408386"	"Inference"	"https://wikidata.org/wiki/Q1156402
https://wikidata.org/wiki/Q104637420"	""	"https://wikidata.org/wiki/Q3249551"	"inferentzia"	"https://eu.wikipedia.org/wiki/Inferentzia_(logika)"	"inferencia"	"https://es.wikipedia.org/wiki/Inferencia"	"inference"	"https://en.wikipedia.org/wiki/Inference"	"inférence"	"https://fr.wikipedia.org/wiki/Inférence_(logique)"	"inferenza"	"https://it.wikipedia.org/wiki/Inferenza"	"Schlussfolgerung"	"https://de.wikipedia.org/wiki/Schlussfolgerung"	"inferência"	"https://pt.wikipedia.org/wiki/Inferência"	"inferència"	"https://ca.wikipedia.org/wiki/Inferència"	"inference"		
"Q18395344"	"https://wikidata.org/wiki/Q18395344"	"Word_embedding"	""	"https://wikidata.org/wiki/Q30642"	"https://wikidata.org/wiki/Q980509"	"Hitz-bektoreak"	"https://eu.wikipedia.org/wiki/Hitz-bektoreak"	"word embedding"	"https://es.wikipedia.org/wiki/Word_embedding"	"word embedding"	"https://en.wikipedia.org/wiki/Word_embedding"	"Word embedding"	"https://fr.wikipedia.org/wiki/Plongement_lexical"	"word embedding"	"https://it.wikipedia.org/wiki/Word_embedding"	"Worteinbettung"	"https://de.wikipedia.org/wiki/Worteinbettung"			"incrustació de mots"	"https://ca.wikipedia.org/wiki/Incrustació_de_mots"	"Vnoření slov"	"https://cs.wikipedia.org/wiki/Vnoření_slov"	
"Q830115"	"https://wikidata.org/wiki/Q830115"	"Concept_map"	""	""	"https://wikidata.org/wiki/Q959962
https://wikidata.org/wiki/Q2623243"	"Kontzeptu mapa"	"https://eu.wikipedia.org/wiki/Kontzeptu_mapa"	"mapa conceptual"	"https://es.wikipedia.org/wiki/Mapa_conceptual"	"concept map"	"https://en.wikipedia.org/wiki/Concept_map"	"schéma conceptuel"	"https://fr.wikipedia.org/wiki/Schéma_conceptuel"	"Mappa concettuale"	"https://it.wikipedia.org/wiki/Mappa_concettuale"	"Concept-Map"	"https://de.wikipedia.org/wiki/Concept-Map"	"mapa conceitual"	"https://pt.wikipedia.org/wiki/Mapa_conceitual"	"Mapa conceptual"	"https://ca.wikipedia.org/wiki/Mapa_conceptual"	"Pojmová mapa"	"https://cs.wikipedia.org/wiki/Pojmová_mapa"	
"Q33003557"	"https://wikidata.org/wiki/Q33003557"	"Knowledge_graph_embedding"	""	""	"https://wikidata.org/wiki/Q980509
https://wikidata.org/wiki/Q32081746"			"knowledge graph embedding"		"knowledge graph embedding"	"https://en.wikipedia.org/wiki/Knowledge_graph_embedding"			"Knowledge graph embedding"	"https://it.wikipedia.org/wiki/Incorporamento_del_grafo_di_conoscenza"									
"Q7449091"	"https://wikidata.org/wiki/Q7449091"	"Semantic_technology"	""	""	"https://wikidata.org/wiki/Q11016"					"Semantic technology"	"https://en.wikipedia.org/wiki/Semantic_technology"													
"Q112841639"	"https://wikidata.org/wiki/Q112841639"	"Vadalog"	""	""	"https://wikidata.org/wiki/Q176165"					"vadalog"	"https://en.wikipedia.org/wiki/Vadalog"													
