oocc_item,oocc_st,oocc_id,lehen_argi,oocc_text,jatorrizko_argitalpena,jat_date,jat_tit
https://wikibase.inguma.eus/entity/Q44720,https://wikibase.inguma.eus/entity/statement/Q44720-8F2AB7F2-318D-4855-8AFA-58D8C41ADB3D,1,1940,"«Bertso berriak, donostiarren garaipena dala-ta jarriak», Espetxean 1940-IX-18, i-ii [= MEIG I, 37-44]. → XIV 47-49",https://wikibase.inguma.eus/entity/Q44927,1988-01-01T00:00:00Z,"Bertso berriak, donostiarren garaipena dala,ta jarriak"
https://wikibase.inguma.eus/entity/Q44395,https://wikibase.inguma.eus/entity/statement/Q44395-437BA359-AE0E-4294-82D5-E234E413B064,4,1949,"G. Baehr, Baskisch und Iberisch, Emerita 17 (1949), 346-351 [= SHLV I, 91-94]. → IV 161-166",https://wikibase.inguma.eus/entity/Q44785,1988-01-01T00:00:00Z,"G. Baehr, Baskisch und Iberisch"
https://wikibase.inguma.eus/entity/Q44191,https://wikibase.inguma.eus/entity/statement/Q44191-72BDEB06-6927-4751-B3E5-0115513705D5,6,1949,"N. Lahovary, Les peuples européens, Emerita 17 (1949), 288-289 [= SHLV I, 97-98]. → I 243-244",https://wikibase.inguma.eus/entity/Q44784,1988-01-01T00:00:00Z,"N. Lahovary, Les peuples européens"
https://wikibase.inguma.eus/entity/Q44097,https://wikibase.inguma.eus/entity/statement/Q44097-21A95A8C-1C90-49F8-B9FA-50FD539B0567,7,1949,"W. Scott, Where East meets West, Emerita 17 (1949), 351-352 [= SHLV I, 95-96]. → IV 201-203",https://wikibase.inguma.eus/entity/Q44790,1988-01-01T00:00:00Z,"W. Scott, Where East meets West"
https://wikibase.inguma.eus/entity/Q44578,https://wikibase.inguma.eus/entity/statement/Q44578-78839C24-391B-4313-ACD1-9F05354130B5,23,1952,"A. Tovar, Estudios sobre las primitivas lenguas hispánicas, Emerita 20 (1952), 545-552 [= SHLV I, 85-90]. → III 37-45",https://wikibase.inguma.eus/entity/Q44779,1988-01-01T00:00:00Z,"A. Tovar, Estudios sobre las primitivas lenguas hispánicas"
https://wikibase.inguma.eus/entity/Q44439,https://wikibase.inguma.eus/entity/statement/Q44439-666119C8-2D8C-43C7-B7F8-5A2847A7C703,36,1953,"J. Gorostiaga, Vocabulario del refranero vizcaíno de 1596, BAP 9 (1953), 484-486 [= SHLV I, 409-410]. → XI 127-129",https://wikibase.inguma.eus/entity/Q44776,1988-01-01T00:00:00Z,"J. Gorostiaga, Vocabulario del refranero vizcaíno de 1596"
https://wikibase.inguma.eus/entity/Q44258,https://wikibase.inguma.eus/entity/statement/Q44258-C4155FA6-B623-4F79-A44B-5C0C7F36B1E1,53,1954,"[con A. Arrue y A. Irigaray], «Asmo berri», Egan 1954 [2-4], 1-2 [= MEIG VIII, 91-92]. → XIV 81-82",https://wikibase.inguma.eus/entity/Q44915,1988-01-01T00:00:00Z,Asmo berri
https://wikibase.inguma.eus/entity/Q44220,https://wikibase.inguma.eus/entity/statement/Q44220-5139B2E5-C2D7-4EC1-A801-63E8281A38ED,57,1954,"[B. Ametzaga] J. R. Jiménez, Platero ta biok, Egan 1954 [2-4], 41-42 [= MEIG II, 42]. → XIII 307",https://wikibase.inguma.eus/entity/Q44920,1988-01-01T00:00:00Z,"[B. Ametzaga] J. R. Jiménez, Platero ta biok"
https://wikibase.inguma.eus/entity/Q44255,https://wikibase.inguma.eus/entity/statement/Q44255-9493F87D-0B18-4F86-867E-2F9B40C5D9B5,64,1955,"""Apellidos vascos"", San Sebastián 1955, 2.ª ed. [v. 24, 724].",https://wikibase.inguma.eus/entity/Q40037,1953-01-01T00:00:00Z,Apellidos vascos
https://wikibase.inguma.eus/entity/Q44255,https://wikibase.inguma.eus/entity/statement/Q44255-9493F87D-0B18-4F86-867E-2F9B40C5D9B5,64,1955,"""Apellidos vascos"", San Sebastián 1955, 2.ª ed. [v. 24, 724].",https://wikibase.inguma.eus/entity/Q44723,1973-01-01T00:00:00Z,Apellidos vascos
https://wikibase.inguma.eus/entity/Q44144,https://wikibase.inguma.eus/entity/statement/Q44144-242E81EA-E3F3-441B-A072-1E33B440D773,65,1955,"«Algunos nombres vascos de animales», Homenaje a don Joaquín Mendizábal Gortázar, Conde de Peñaflorida, 1886-1954, San Sebastián 1955, 313-320 [= SHLV II, 509-515]. → VIII 381-390",https://wikibase.inguma.eus/entity/Q44820,1988-01-01T00:00:00Z,Algunos nombres vascos de animales
https://wikibase.inguma.eus/entity/Q44061,https://wikibase.inguma.eus/entity/statement/Q44061-B1341830-6AF0-49F2-841B-2F5D228C384E,80,1955,"J. Arteche, Vida de Jesús, Egan 1955 [5-6], 71-72 [= MEIG II, 58-59]. → XIII 337-338",https://wikibase.inguma.eus/entity/Q45004,1988-01-01T00:00:00Z,"J. Arteche, Vida de Jesús"
https://wikibase.inguma.eus/entity/Q44059,https://wikibase.inguma.eus/entity/statement/Q44059-7847C517-7DDA-4AA4-9034-F964793269DA,82,1955,"J. Baxurko, Jesus. Jesukristoren bizitza bersotan jarria; J. Zapirain, Nere bizitzako bertso batzuek, Egan 1955 [1-2], 56-57 [= MEIG II, 48]. → XIII 360",https://wikibase.inguma.eus/entity/Q45005,1988-01-01T00:00:00Z,"J. Baxurko, Jesus. Jesukristoren bizitza bersotan jarria; J. Zapirain"
https://wikibase.inguma.eus/entity/Q44058,https://wikibase.inguma.eus/entity/statement/Q44058-D4C9C456-30DB-46C5-88BA-205729E9A3EE,83,1955,"C. J. Cela, La Catira. Historias de Venezuela, Egan 1955 [3-4],64-66 [= MIH, 361-363; MEIG II, 51-53]. → XIII 367-369",https://wikibase.inguma.eus/entity/Q45008,1988-01-01T00:00:00Z,"C. J. Cela, La Catira. Historias de Venezuela"
https://wikibase.inguma.eus/entity/Q44056,https://wikibase.inguma.eus/entity/statement/Q44056-F7B51691-D999-42AA-95B0-FFD87521A4E4,85,1955,"A. Emiliano, Andre Mari gaztediaren eskuetan, Egan 1955 [1-2], 55-56 [= MEIG II, 47]. → XIII 375",https://wikibase.inguma.eus/entity/Q45014,1988-01-01T00:00:00Z,"A. Emiliano, Andre Mari gaztediaren eskuetan"
https://wikibase.inguma.eus/entity/Q44055,https://wikibase.inguma.eus/entity/statement/Q44055-8B85116D-820D-4B43-9475-9C349C2129CB,86,1955,"Y. Etxaide, Joanak-joan, Egan 1955 [5-6], 69-71 [= MEIG II, 55-58; EN, 231-234; GA, 197-199]. → XIII 389-391",https://wikibase.inguma.eus/entity/Q45015,1988-01-01T00:00:00Z,"Y. Etxaide, Joanak,joan"
https://wikibase.inguma.eus/entity/Q44048,https://wikibase.inguma.eus/entity/statement/Q44048-C1D68585-E205-48CF-BCEA-763210A63F46,92,1955,"J. A. Loidi, Amabost egun Urgainen, Egan 1955 [5-6], 72-74 [= MIH, 358-360; MEIG II, 59-61; EN, 235-236; GA, 201-202]. → XIII 464-465",https://wikibase.inguma.eus/entity/Q45010,1988-01-01T00:00:00Z,"J. A. Loidi, Amabost egun Urgainen"
https://wikibase.inguma.eus/entity/Q44701,https://wikibase.inguma.eus/entity/statement/Q44701-52F05FE0-A249-4571-923A-7D851E3752A6,116,1956,"D. Agirre, Garoa, Egan 1956 [5-6], 145-147 [= MIH, 170-173; MEIG II, 78-81; EN, 247-250; GA, 213-215]. → XIII 295-298",https://wikibase.inguma.eus/entity/Q44981,1988-01-01T00:00:00Z,"D. Agirre, Garoa"
https://wikibase.inguma.eus/entity/Q44700,https://wikibase.inguma.eus/entity/statement/Q44700-0176C2CD-0C3A-45E4-939B-B34C7F233179,117,1956,"[S. Barandiaran] Homero, Iliasena (Iliada euzkeraz), Egan 1956 [3-4], 102-105 [= MEIG II, 67-71; EN, 241-243; GA, 207-210]. → XIII 346-349",https://wikibase.inguma.eus/entity/Q44888,1988-01-01T00:00:00Z,"[S. Barandiaran] Homero, Iliasena (Iliada euzkeraz)"
https://wikibase.inguma.eus/entity/Q44692,https://wikibase.inguma.eus/entity/statement/Q44692-E99662B7-0636-4AE7-AD68-21152ECB037C,124,1956,"X. Lizardi, Biotz-begietan, Egan 1956 [2], 84-86 [= MIH, 174-177; MEIG II, 63-66; EN, 237-240; GA, 203-205]. → XIII 456-458",https://wikibase.inguma.eus/entity/Q44883,1988-01-01T00:00:00Z,"X. Lizardi, Biotz,begietan"
https://wikibase.inguma.eus/entity/Q44689,https://wikibase.inguma.eus/entity/statement/Q44689-8270D01F-0B1C-41DF-A2D7-D8A0B3E524B0,127,1956,"J. A. Mogel, Peru Abarka, Egan 1956 [3-4], 105-107 [= MIH, 167-169; MEIG II, 71-73; EN, 245-246; GA, 211-212]. → XI 551-552",https://wikibase.inguma.eus/entity/Q44884,1988-01-01T00:00:00Z,"J. A. Mogel, Peru Abarka"
https://wikibase.inguma.eus/entity/Q44687,https://wikibase.inguma.eus/entity/statement/Q44687-704153A1-7678-4460-A6BE-F3BED6E55DFA,129,1956,"N. Ormaetxea ‘Orixe’, Agustiñ Gurenaren Aitorkizunak, Egan 1956 [5-6], 142-144 [= MIH, 354-357; MEIG II, 75-78]. → XIII 496-499",https://wikibase.inguma.eus/entity/Q44885,1988-01-01T00:00:00Z,"N. Ormaetxea ‘Orixe’, Agustiñ Gurenaren Aitorkizunak"
https://wikibase.inguma.eus/entity/Q44669,https://wikibase.inguma.eus/entity/statement/Q44669-C8D02025-8630-4609-A75D-D683A6E8DC83,145,1957,"G. Altube, El día cuatro de agosto de 1947 moría Manolete en la plaza de Vitoria, Egan 1957 [3-4], 231-232 [= MEIG II, 92-93]. → XIII 301-302",https://wikibase.inguma.eus/entity/Q44890,1988-01-01T00:00:00Z,"G. Altube, El día cuatro de agosto de 1947 moría Manolete en la plaza de Vitoria"
https://wikibase.inguma.eus/entity/Q44668,https://wikibase.inguma.eus/entity/statement/Q44668-C29DCE7C-B0C9-4509-971C-AC35D80027E7,146,1957,"J. L. Álvarez Enparantza ‘Txillardegi’, Leturiaren egunkari ezkutua, Egan 1957 [3-4], 225-226 [= MEIG II, 89-90]. → XIII 537-538",https://wikibase.inguma.eus/entity/Q44891,1988-01-01T00:00:00Z,"J. L. Álvarez Enparantza ‘Txillardegi’, Leturiaren egunkari ezkutua"
https://wikibase.inguma.eus/entity/Q44667,https://wikibase.inguma.eus/entity/statement/Q44667-8D15B272-9B4A-40F0-9167-C2A96F292A15,147,1957,"F. Arrese Beitia, Olerkiak, Egan 1957 [1-2], 117-118 [= BAP 13, 1957, 263; MEIG II, 86-88]. → XIII 333-334",https://wikibase.inguma.eus/entity/Q44896,1988-01-01T00:00:00Z,"F. Arrese Beitia, Olerkiak"
https://wikibase.inguma.eus/entity/Q44666,https://wikibase.inguma.eus/entity/statement/Q44666-8FF95525-2C1C-4372-8EF2-BE44FAA65EF9,148,1957,"[S. Berasaluze] K. B. Araluze, Pipo, konejutxu arroa; Nini, konejutxu argia, Egan 1957 [5-6], 364 [= MEIG II, 97]. → XIII 361",https://wikibase.inguma.eus/entity/Q44892,1988-01-01T00:00:00Z,"[S. Berasaluze] K. B. Araluze, Pipo"
https://wikibase.inguma.eus/entity/Q44661,https://wikibase.inguma.eus/entity/statement/Q44661-1A351057-29B9-48EB-9518-202CD4592933,152,1957,"Eliz-kanta xortatxoa, Egan 1957 [3-4], 238 [= MEIG II, 95]. → XIII 374",https://wikibase.inguma.eus/entity/Q44893,1988-01-01T00:00:00Z,"Eliz,kanta xortatxoa, Egan 1957 [3,4]"
https://wikibase.inguma.eus/entity/Q44659,https://wikibase.inguma.eus/entity/statement/Q44659-24D3A97F-26E1-4B52-B2A4-FF015BF9C27D,154,1957,"Y. Etxaide, J. San Martin, Pernando plaentxiatarra, Egan 1957 [3-4], 226-227 [= MEIG II, 91-92]. → XIII 392-393",https://wikibase.inguma.eus/entity/Q44894,1988-01-01T00:00:00Z,"Y. Etxaide, J. San Martin"
https://wikibase.inguma.eus/entity/Q44656,https://wikibase.inguma.eus/entity/statement/Q44656-2DDBD520-4FA7-4A90-B081-4972123F7017,157,1957,"R. Herrero Tornadijo, Estudio elemental de la gramática vasca, Egan 1957 [5-6], 365 [= MEIG II, 98]. → X 637",https://wikibase.inguma.eus/entity/Q44895,1988-01-01T00:00:00Z,"R. Herrero Tornadijo, Estudio elemental de la gramática vasca"
https://wikibase.inguma.eus/entity/Q44655,https://wikibase.inguma.eus/entity/statement/Q44655-371FD9DD-D571-4F0E-95A0-1856D88EB857,158,1957,"[Itunbe] H. Wast, Bide izkutua, Egan 1957 [1-2], 116-117 [= MEIG II, 83-86]. → XIII 427-429",https://wikibase.inguma.eus/entity/Q44982,1988-01-01T00:00:00Z,"[Itunbe] H. Wast, Bide izkutua"
https://wikibase.inguma.eus/entity/Q44651,https://wikibase.inguma.eus/entity/statement/Q44651-5C176599-7187-4F07-AB1F-1B04430FB7CE,161,1957,"F. I. Lardizabal, Testamentu Berriko kondaira edo historia, Egan 1957 [3-4], 232-233 [= MEIG II, 93-95]. → XI 647-648",https://wikibase.inguma.eus/entity/Q44901,1988-01-01T00:00:00Z,"F. I. Lardizabal, Testamentu Berriko kondaira edo historia"
https://wikibase.inguma.eus/entity/Q44650,https://wikibase.inguma.eus/entity/statement/Q44650-E75F1D09-45C2-4616-9F2C-54F0B8D4045D,162,1957,"Yakin, Egan 1957 [3-4], 241 [= MEIG II, 96]. → XIII 432-433",https://wikibase.inguma.eus/entity/Q45083,1988-01-01T00:00:00Z,"Yakin, Egan 1957 [3,4]"
https://wikibase.inguma.eus/entity/Q44680,https://wikibase.inguma.eus/entity/statement/Q44680-D5B8CE9D-6E4D-4D32-B3A9-82F6D6C94742,172,1958,"«La declinación en la onomástica personal de los documentos medievales del País Vasco», Actas del I congreso español de estudios clásicos (Madrid, 15 al 19 de abril de 1956), Madrid 1958, 583-584.",https://wikibase.inguma.eus/entity/Q44822,1988-01-01T00:00:00Z,El genitivo en la onomástica medieval
https://wikibase.inguma.eus/entity/Q44063,https://wikibase.inguma.eus/entity/statement/Q44063-20268035-2EFB-4CC7-A752-251229A0D90B,183,1958,"[con A. Yrigaray], «Nombres vascos de persona», V congrès international de toponymie et d’anthroponymie, Salamanca 1958, 73-92.",https://wikibase.inguma.eus/entity/Q40064,1955-01-01T00:00:00Z,Nombres vascos de persona
https://wikibase.inguma.eus/entity/Q44063,https://wikibase.inguma.eus/entity/statement/Q44063-20268035-2EFB-4CC7-A752-251229A0D90B,183,1958,"[con A. Yrigaray], «Nombres vascos de persona», V congrès international de toponymie et d’anthroponymie, Salamanca 1958, 73-92.",https://wikibase.inguma.eus/entity/Q44835,1988-01-01T00:00:00Z,Nombres vascos de persona
https://wikibase.inguma.eus/entity/Q44628,https://wikibase.inguma.eus/entity/statement/Q44628-43345882-5CB9-4CA9-A44B-169F1B3C4CA1,184,1958,"A. Anabitarte, Poli mutil umezurtz baten ibillaldiak, Egan 1958 [3-6], 239-240 [= MEIG II, 105-106]. → XIII 308",https://wikibase.inguma.eus/entity/Q44902,1988-01-01T00:00:00Z,"A. Anabitarte, Poli mutil umezurtz baten ibillaldiak"
https://wikibase.inguma.eus/entity/Q44624,https://wikibase.inguma.eus/entity/statement/Q44624-34472D9E-0BE2-4D1E-A92E-8FA6930F9ABB,188,1958,"E. Erkiaga, Arranegi, Egan 1958 [1-2], 102-104 [= MEIG II, 99-101]. → XIII 376-378",https://wikibase.inguma.eus/entity/Q44986,1988-01-01T00:00:00Z,"E. Erkiaga, Arranegi"
https://wikibase.inguma.eus/entity/Q44621,https://wikibase.inguma.eus/entity/statement/Q44621-FD6F84FA-8EF0-40A5-A3AC-B711F0ADD931,190,1958,"[A. Ibiñagabeitia], Aprenda el vasco, Egan 1958 [3-6], 243-244 [= MEIG II, 109].; [A. Ibiñagabeitia], Aprenda el vasco, Egan 1958 [3-6], 243-244 [= MEIG II, 109]. → X 639",https://wikibase.inguma.eus/entity/Q44928,1988-01-01T00:00:00Z,"A. Ibiñagabeitia, Aprenda el vasco"
https://wikibase.inguma.eus/entity/Q44620,https://wikibase.inguma.eus/entity/statement/Q44620-50469702-4EB9-4282-8193-71DB21BAAFD3,191,1958,"Jautarkol, Xenpelar bertsolaria: bizitza ta bertsoak, Egan 1958 [3-6], 240-242 [= MEIG II, 106-108]. → XIII 435-437",https://wikibase.inguma.eus/entity/Q44898,1988-01-01T00:00:00Z,"Jautarkol, Xenpelar bertsolaria: bizitza ta bertsoak"
https://wikibase.inguma.eus/entity/Q44618,https://wikibase.inguma.eus/entity/statement/Q44618-FB63FFE8-F181-4527-81A7-30DA30CC25CA,193,1958,"[J. M. Mokoroa] A. Campión, Erraondoko azken danbolinteroa, Egan 1958 [1-2], 106 [= MEIG II, 103-104]. → XIII 475-476",https://wikibase.inguma.eus/entity/Q44899,1988-01-01T00:00:00Z,"[J. M. Mokoroa] A. Campión, Erraondoko azken danbolinteroa"
https://wikibase.inguma.eus/entity/Q44617,https://wikibase.inguma.eus/entity/statement/Q44617-8F42B004-232C-44E8-950F-C8C7D9A05862,194,1958,"C. Sagarzazu, Intza begietan, Egan 1958 [1-2], 105 [= MEIG II, 102-103]. → XIII 521-522",https://wikibase.inguma.eus/entity/Q44987,1988-01-01T00:00:00Z,"C. Sagarzazu, Intza begietan"
https://wikibase.inguma.eus/entity/Q44587,https://wikibase.inguma.eus/entity/statement/Q44587-D60B92DE-30DD-404A-AE81-769F58BA5D76,221,1959,"F. Bilbao, Ipuin barreka, Egan 1959 [5-6], 195 [= MEIG II, 131]. → XIII 364",https://wikibase.inguma.eus/entity/Q44904,1988-01-01T00:00:00Z,"F. Bilbao, Ipuin barreka"
https://wikibase.inguma.eus/entity/Q44585,https://wikibase.inguma.eus/entity/statement/Q44585-AA42DF06-770B-46D9-B34A-4C3E660049D1,223,1959,"[Y. Etxaide] P. Baroja, Itxasoa laño dago. Xanti Andia itxas-gizonaren bizitza ta kezkak, Egan 1959 [5-6], 192-193 [= MEIG II, 127-129; EN, 251-253; GA, 217-218].",https://wikibase.inguma.eus/entity/Q44925,1988-01-01T00:00:00Z,"[Y. Etxaide] P. Baroja, Itxasoa laño dago. Xanti Andia itxas,gizonaren bizitza ta kezkak"
https://wikibase.inguma.eus/entity/Q44584,https://wikibase.inguma.eus/entity/statement/Q44584-4939C03F-4D4B-4953-80FC-A158FF1BB3A8,224,1959,"[L. Etxeberria], Zinerako bidea, Egan 1959 [5-6], 196 [= MEIG II, 132]. → X 643",https://wikibase.inguma.eus/entity/Q44910,1988-01-01T00:00:00Z,"[L. Etxeberria], Zinerako bidea"
https://wikibase.inguma.eus/entity/Q44583,https://wikibase.inguma.eus/entity/statement/Q44583-7AC1177C-EA7C-4CF3-B383-A3D6374E3A20,225,1959,"Euskal-kantak, Egan 1959 [5-6], 196 [= MEIG II, 132]. → XIII 400",https://wikibase.inguma.eus/entity/Q44905,1988-01-01T00:00:00Z,"Euskal,kantak, Egan 1959 [5,6]"
https://wikibase.inguma.eus/entity/Q44582,https://wikibase.inguma.eus/entity/statement/Q44582-C1C7A055-8574-45ED-A390-5C612DB8E877,226,1959,"Euskal kantak. Cantos populares del País Vasco, Egan 1959 [5-6], 196-197 [= MEIG II, 133]. → XIII 401",https://wikibase.inguma.eus/entity/Q44906,1988-01-01T00:00:00Z,"Euskal kantak. Cantos populares del País Vasco, Egan 1959 [5,6]"
https://wikibase.inguma.eus/entity/Q44580,https://wikibase.inguma.eus/entity/statement/Q44580-48BA7B58-8160-4A79-98C3-69B3E1983552,228,1959,"Ikas 1 (1959), Egan 1959 [5-6], 197 [= MEIG II, 133]. → X 642",https://wikibase.inguma.eus/entity/Q44911,1988-01-01T00:00:00Z,"Ikas 1 (1959), Egan 1959 [5,6]"
https://wikibase.inguma.eus/entity/Q44579,https://wikibase.inguma.eus/entity/statement/Q44579-5B8F39B5-8B46-48FC-A231-77D60D3F7F22,229,1959,"Ipiña ta Ipiña’tarren barri, Egan 1959 [1-4], 100-101 [= MEIG II, 125]. → XIII 425",https://wikibase.inguma.eus/entity/Q44907,1988-01-01T00:00:00Z,"Ipiña ta Ipiña’tarren barri, Egan 1959 [1,4]"
https://wikibase.inguma.eus/entity/Q44577,https://wikibase.inguma.eus/entity/statement/Q44577-89ADAD06-33E5-4940-9E32-520BF3D2CF73,230,1959,"J. M. Iribarren, Adiciones al «Vocabulario navarro», BAP 15 (1959), 81-83 [= SHLV I, 416-418]. → VIII 5-8",https://wikibase.inguma.eus/entity/Q44802,1988-01-01T00:00:00Z,"J. M. Iribarren, Adiciones al «Vocabulario navarro»"
https://wikibase.inguma.eus/entity/Q44576,https://wikibase.inguma.eus/entity/statement/Q44576-9A3AFB2F-E4A5-4BAC-8800-E0B60D1F1752,231,1959,"J. Kerexeta, Orbelak, Egan 1959 [1-4], 99-100 [= MEIG II, 124-125]. → XIII 438-439",https://wikibase.inguma.eus/entity/Q44912,1988-01-01T00:00:00Z,"J. Kerexeta, Orbelak"
https://wikibase.inguma.eus/entity/Q44575,https://wikibase.inguma.eus/entity/statement/Q44575-58F4B5A1-3909-476A-8533-297962FA6C59,232,1959,"P. Lafitte, Autour de la Bible traduite en basque par le Père R. Olabide, Egan 1959 [1-4], 101 [= MEIG II, 126]. → XIII 493",https://wikibase.inguma.eus/entity/Q44990,1988-01-01T00:00:00Z,"P. Lafitte, Autour de la Bible traduite en basque par le Père R. Olabide"
